Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2002-07-18,HDFC,EQ,613.75,629.0,629.0,611.0,614.0,615.25,616.08,26390,1625834310000.0,,23366.0,0.8854000000000001
2002-07-19,HDFC,EQ,615.25,614.5,624.85,614.0,620.0,619.85,618.44,31966,1976907700000.0,,26575.0,0.8314
2002-07-22,HDFC,EQ,619.85,621.0,621.0,610.0,615.1,615.15,611.93,30283,1853121850000.0,,22010.0,0.7268000000000001
2002-07-23,HDFC,EQ,615.15,623.95,623.95,610.0,610.0,611.45,612.76,14592,894140930000.0001,,12125.0,0.8309000000000001
2002-07-24,HDFC,EQ,611.45,610.0,613.9,606.0,608.0,607.45,608.17,12951,787641410000.0,,10126.0,0.7819
2002-07-25,HDFC,EQ,607.45,605.0,623.5,605.0,623.0,616.55,611.73,53147,3251148110000.0,,46222.0,0.8697
2002-07-26,HDFC,EQ,616.55,621.9,621.9,600.0,605.0,601.5,605.34,47925,2901078330000.0,,37172.0,0.7756000000000001
2002-07-29,HDFC,EQ,601.5,605.0,619.9,605.0,609.0,610.6,610.33,50490,3081540795000.0,,40805.0,0.8081999999999999
2002-07-30,HDFC,EQ,610.6,615.0,618.5,610.15,617.95,615.85,615.38,23972,1475193090000.0,,15346.0,0.6402
2002-07-31,HDFC,EQ,615.85,560.0,637.0,560.0,636.9,632.3,622.32,74163,4615305585000.0,,65939.0,0.8891
2002-08-01,HDFC,EQ,632.3,639.9,646.5,622.0,638.0,640.4,639.77,122108,7812140400000.0,,112856.0,0.9242
2002-08-02,HDFC,EQ,640.4,581.1,639.9,581.1,621.0,629.85,632.86,42494,2689286660000.0,,39719.0,0.9347
2002-08-05,HDFC,EQ,629.85,622.1,626.5,615.05,615.65,617.3,617.77,7738,478033415000.00006,,4831.0,0.6243
2002-08-06,HDFC,EQ,617.3,619.0,624.0,615.0,615.0,618.2,620.05,11220,695690885000.0,,6700.0,0.5971000000000001
2002-08-07,HDFC,EQ,618.2,623.0,623.0,612.5,621.55,618.2,616.85,26150,1613072650000.0,,20112.0,0.7691
2002-08-08,HDFC,EQ,618.2,611.15,615.0,611.1,612.5,613.8,613.08,6702,410885230000.0,,4640.0,0.6923
2002-08-09,HDFC,EQ,613.8,612.0,634.85,608.3,632.0,630.35,623.01,68175,4247357215000.0,,61052.0,0.8955
2002-08-12,HDFC,EQ,630.35,630.0,630.35,618.0,624.0,625.5,624.76,23593,1473997565000.0,,20659.0,0.8756
2002-08-13,HDFC,EQ,625.5,630.0,633.0,612.25,614.3,618.95,619.17,13208,817797345000.0,,6194.0,0.469
2002-08-14,HDFC,EQ,618.95,612.0,625.0,605.0,610.5,610.2,611.52,14979,915988555000.0001,,8954.0,0.5978
2002-08-16,HDFC,EQ,610.2,617.2,621.65,610.3,616.0,616.55,616.08,23701,1460171635000.0,,17234.0,0.7271
2002-08-19,HDFC,EQ,616.55,613.1,620.0,609.25,610.1,613.35,612.31,15578,953862790000.0,,9407.0,0.6039
2002-08-20,HDFC,EQ,613.35,618.75,618.75,601.0,601.1,604.15,607.42,28644,1739899445000.0,,20678.0,0.7219
2002-08-21,HDFC,EQ,604.15,605.0,613.0,597.1,600.0,600.0,602.17,40114,2415528800000.0,,32646.0,0.8138
2002-08-22,HDFC,EQ,600.0,603.0,603.0,593.2,596.1,596.9,597.49,39417,2355140645000.0,,30779.0,0.7809
2002-08-23,HDFC,EQ,596.9,595.0,598.55,585.2,588.4,587.85,590.78,40198,2374817700000.0,,34745.0,0.8643000000000001
2002-08-26,HDFC,EQ,587.85,589.0,589.0,555.0,555.05,563.05,566.8,132421,7505664705000.0,,93540.0,0.7064
2002-08-27,HDFC,EQ,563.05,561.0,585.0,561.0,571.05,570.55,569.89,113181,6450093125000.0,,94358.0,0.8337000000000001
2002-08-28,HDFC,EQ,570.55,565.0,578.0,562.05,575.0,574.95,575.01,62511,3594459620000.0005,,54459.0,0.8712000000000001
2002-08-29,HDFC,EQ,574.95,577.4,577.4,570.05,573.0,574.75,574.75,83785,4815567665000.0,,79356.0,0.9470999999999999
2002-08-30,HDFC,EQ,574.75,574.85,590.0,568.0,585.25,582.8,574.42,182080,10459001280000.0,,150120.0,0.8245
2002-09-02,HDFC,EQ,582.8,587.0,600.9,587.0,597.95,596.05,597.05,34494,2059470620000.0,,21942.0,0.6361
2002-09-03,HDFC,EQ,596.05,599.0,600.0,592.25,597.9,596.65,596.58,21361,1274346485000.0,,16339.0,0.7648999999999999
2002-09-04,HDFC,EQ,596.65,593.0,597.8,588.05,592.6,595.45,592.87,13352,791604645000.0,,10251.0,0.7678
2002-09-05,HDFC,EQ,595.45,598.0,598.0,541.85,577.45,577.8,588.61,17999,1059436219999.9999,,11374.0,0.6319
2002-09-06,HDFC,EQ,577.8,577.5,590.05,577.2,587.0,588.7,587.9,73723,4334142740000.0,,64560.0,0.8756999999999999
2002-09-09,HDFC,EQ,588.7,577.0,596.45,577.0,594.0,593.75,594.42,67962,4039779535000.0,,58977.0,0.8678
2002-09-11,HDFC,EQ,593.75,599.9,599.9,581.5,585.0,584.85,586.86,48461,2843980590000.0,,44467.0,0.9176000000000001
2002-09-12,HDFC,EQ,584.85,584.0,589.4,575.0,582.05,578.75,579.17,36770,2129591730000.0,,30460.0,0.8284
2002-09-13,HDFC,EQ,578.75,580.0,588.9,580.0,588.9,585.45,584.55,11637,680235665000.0,,9497.0,0.8161
2002-09-16,HDFC,EQ,585.45,582.0,595.0,582.0,594.85,594.65,593.48,64095,3803935300000.0,,51586.0,0.8048000000000001
2002-09-17,HDFC,EQ,594.65,591.0,595.95,588.0,593.0,593.5,591.43,37499,2217792705000.0,,33555.0,0.8948
2002-09-18,HDFC,EQ,593.5,587.05,597.3,587.0,597.3,594.8,592.33,37570,2225393650000.0,,33925.0,0.903
2002-09-19,HDFC,EQ,594.8,590.6,596.0,589.05,594.0,593.8,593.13,61538,3649986929999.9995,,54481.0,0.8853
2002-09-20,HDFC,EQ,593.8,589.0,597.25,589.0,593.2,594.3,592.23,35056,2076118264999.9998,,28288.0,0.8069
2002-09-23,HDFC,EQ,594.3,593.0,594.0,565.0,594.0,590.1,586.76,77603,4553440925000.0,,57595.0,0.7422
2002-09-24,HDFC,EQ,590.1,592.95,595.0,585.5,593.05,593.65,592.47,102769,6088747555000.0,,85346.0,0.8305
2002-09-25,HDFC,EQ,593.65,580.0,591.0,578.0,590.9,588.65,588.56,66172,3894589795000.0005,,60488.0,0.9141
2002-09-26,HDFC,EQ,588.65,590.0,597.5,578.0,593.15,593.55,589.83,59874,3531542215000.0,,49204.0,0.8218000000000001
2002-09-27,HDFC,EQ,593.55,594.0,602.0,591.1,600.1,599.8,597.81,47795,2857244175000.0,,,
2002-09-30,HDFC,EQ,599.8,598.0,601.5,592.25,601.0,598.9,599.13,60750,3639695029999.9995,,94091.0,0.8668000000000001
2002-10-01,HDFC,EQ,598.9,600.0,606.5,597.25,605.0,605.6,600.77,29657,1781717320000.0,,25793.0,0.8697
2002-10-03,HDFC,EQ,605.6,600.0,600.1,589.0,598.0,599.5,595.23,58528,3483757529999.9995,,46940.0,0.802
2002-10-04,HDFC,EQ,599.5,599.9,615.0,599.9,610.0,609.75,606.81,72781,4416396735000.0,,62322.0,0.8563
2002-10-07,HDFC,EQ,609.75,600.65,613.0,600.65,612.95,611.65,609.77,17594,1072835244999.9999,,14784.0,0.8403
2002-10-08,HDFC,EQ,611.65,608.25,614.7,602.1,610.6,610.05,609.86,34144,2082303655000.0,,31536.0,0.9236
2002-10-09,HDFC,EQ,610.05,608.0,615.1,608.0,615.0,612.45,611.32,51356,3139508490000.0,,42577.0,0.8291
2002-10-10,HDFC,EQ,612.45,608.2,611.9,607.95,610.0,608.4,609.35,45188,2753531305000.0,,40247.0,0.8906999999999999
2002-10-11,HDFC,EQ,608.4,635.0,674.0,610.05,613.0,614.35,629.87,108655,6843841520000.0,,62498.0,0.5752
2002-10-14,HDFC,EQ,614.35,620.0,629.1,612.5,616.0,617.2,619.99,21496,1332736310000.0,,9797.0,0.4558
2002-10-16,HDFC,EQ,617.2,620.0,639.0,619.3,626.25,630.3,627.44,140517,8816563040000.0,,117942.0,0.8393
2002-10-17,HDFC,EQ,630.3,632.0,638.75,611.1,616.0,619.2,628.9,224710,14132000044999.998,,99526.0,0.4429
2002-10-18,HDFC,EQ,619.2,627.9,630.0,615.0,619.0,617.65,623.19,53469,3332111205000.0,,23930.0,0.4475
2002-10-21,HDFC,EQ,617.65,619.0,620.95,615.05,617.0,617.25,617.82,27909,1724272260000.0002,,21729.0,0.7786
2002-10-22,HDFC,EQ,617.25,625.0,637.0,617.1,634.8,634.1,630.33,93615,5900788925000.0,,65996.0,0.705
2002-10-23,HDFC,EQ,634.1,630.0,641.5,627.25,634.35,638.8,637.77,89408,5702198485000.0,,69338.0,0.7755
2002-10-24,HDFC,EQ,638.8,629.0,640.0,609.0,630.25,631.2,633.37,94310,5973312435000.0,,70605.0,0.7486
2002-10-25,HDFC,EQ,631.2,632.0,639.0,628.0,634.9,634.1,634.83,37605,2387266805000.0,,25783.0,0.6856
2002-10-28,HDFC,EQ,634.1,635.0,635.5,628.0,630.0,630.95,632.11,32913,2080478475000.0,,25105.0,0.7628
2002-10-29,HDFC,EQ,630.95,628.0,634.5,626.0,626.0,629.2,629.77,62905,3961599100000.0,,58260.0,0.9262
2002-10-30,HDFC,EQ,629.2,628.0,632.0,625.0,627.0,629.45,629.1,82370,5181869775000.0,,74892.0,0.9092
2002-10-31,HDFC,EQ,629.45,630.0,630.0,620.0,627.05,627.55,627.31,69958,4388554225000.0,,58988.0,0.8432
2002-11-01,HDFC,EQ,627.55,627.05,630.0,625.25,629.0,627.55,627.95,76120,4779922850000.0,,,
2002-11-04,HDFC,EQ,627.55,632.0,632.0,626.0,631.45,631.0,630.5,3835,241795420000.00003,,70176.0,0.8776999999999999
2002-11-05,HDFC,EQ,631.0,630.0,638.0,629.0,635.0,634.4,631.6,25452,1607539425000.0,,21593.0,0.8484
2002-11-07,HDFC,EQ,634.4,628.05,636.0,628.05,630.25,634.2,631.8,20313,1283368655000.0,,15081.0,0.7424
2002-11-08,HDFC,EQ,634.2,634.0,634.9,629.0,634.0,631.55,630.34,21823,1375589495000.0,,16601.0,0.7606999999999999
2002-11-11,HDFC,EQ,631.55,629.45,640.0,629.45,640.0,638.25,637.74,78218,4988280140000.0,,67890.0,0.868
2002-11-12,HDFC,EQ,638.25,642.0,646.8,631.2,646.0,642.2,639.0,68052,4348554700000.0,,55891.0,0.8212999999999999
2002-11-13,HDFC,EQ,642.2,649.0,649.0,639.0,644.7,644.65,641.79,51791,3323878825000.0,,43979.0,0.8492000000000001
2002-11-14,HDFC,EQ,644.65,646.0,656.0,642.0,656.0,650.8,647.44,109708,7102934895000.0,,91173.0,0.8311000000000001
2002-11-15,HDFC,EQ,650.8,656.4,666.5,650.05,656.85,661.05,662.39,67119,4445891005000.0,,50110.0,0.7465999999999999
2002-11-18,HDFC,EQ,661.05,659.0,661.0,653.2,660.0,659.2,659.06,48664,3207244430000.0,,44727.0,0.9191
2002-11-20,HDFC,EQ,659.2,660.0,670.0,658.85,670.0,668.85,663.58,87447,5802804375000.0,,63082.0,0.7214
2002-11-21,HDFC,EQ,668.85,668.3,690.95,668.0,689.9,689.85,684.45,113129,7743102784999.999,,99475.0,0.8793000000000001
2002-11-22,HDFC,EQ,689.85,695.0,695.0,674.85,686.3,682.65,686.13,46366,3181331545000.0,,28539.0,0.6154999999999999
2002-11-25,HDFC,EQ,682.65,683.85,687.2,670.0,678.05,677.9,679.76,93931,6385021220000.0,,77406.0,0.8240999999999999
2002-11-26,HDFC,EQ,677.9,676.0,690.0,675.0,689.0,689.3,687.01,96704,6643668665000.0,,77259.0,0.7989
2002-11-27,HDFC,EQ,689.3,686.0,688.05,680.0,683.0,681.2,685.03,56423,3865150345000.0005,,50940.0,0.9028
2002-11-28,HDFC,EQ,681.2,682.0,689.95,589.95,689.7,688.55,680.46,43443,2956135525000.0,,31198.0,0.7181000000000001
2002-11-29,HDFC,EQ,688.55,689.9,689.9,681.1,685.0,684.3,685.11,27887,1910577360000.0002,,23912.0,0.8575
2002-12-02,HDFC,EQ,684.3,686.0,688.0,667.0,681.85,676.75,680.05,120005,8160934775000.0,,104189.0,0.8682
2002-12-03,HDFC,EQ,676.75,687.0,689.95,660.0,665.0,664.9,664.56,158477,10531732690000.0,,130420.0,0.823
2002-12-04,HDFC,EQ,664.9,661.0,690.0,643.0,685.9,661.35,656.71,376858,24748504180000.0,,318055.0,0.8440000000000001
2002-12-05,HDFC,EQ,661.35,680.0,685.0,670.0,680.2,681.1,677.44,70392,4768645630000.0,,54268.0,0.7709
2002-12-06,HDFC,EQ,681.1,685.0,689.0,672.0,686.0,687.25,684.88,30852,2112996530000.0,,20792.0,0.6739
2002-12-09,HDFC,EQ,687.25,688.0,689.95,678.0,680.0,681.5,680.46,172888,11764276055000.0,,161171.0,0.9322
2002-12-10,HDFC,EQ,681.5,680.0,689.9,676.0,680.05,680.8,680.57,232236,15805212330000.002,,213699.0,0.9202
2002-12-11,HDFC,EQ,680.8,678.0,692.45,671.0,687.5,690.35,688.88,203659,14029575250000.0,,177146.0,0.8698
2002-12-12,HDFC,EQ,690.35,360.0,360.0,338.05,344.0,343.6,343.32,42805,1469584015000.0,,29976.0,0.7003
2002-12-13,HDFC,EQ,343.6,345.0,387.0,344.0,364.0,364.65,365.97,362871,13280169105000.0,,186058.0,0.5127
2002-12-16,HDFC,EQ,364.65,375.0,382.0,367.0,376.0,376.95,376.09,270584,10176325375000.0,,205218.0,0.7584000000000001
2002-12-17,HDFC,EQ,376.95,375.8,376.0,356.35,360.95,360.4,360.25,291759,10510705625000.0,,237337.0,0.8135
2002-12-18,HDFC,EQ,360.4,360.0,365.9,358.1,360.0,361.25,360.52,99047,3570858110000.0,,78402.0,0.7916
2002-12-19,HDFC,EQ,361.25,360.0,362.7,355.0,358.0,357.55,358.45,87511,3136815245000.0,,79299.0,0.9062000000000001
2002-12-20,HDFC,EQ,357.55,360.0,362.5,350.5,360.0,360.2,360.23,113749,4097564360000.0,,106287.0,0.9344
2002-12-23,HDFC,EQ,360.2,358.9,360.1,354.15,356.5,357.2,358.22,35615,1275796285000.0,,28572.0,0.8022
2002-12-24,HDFC,EQ,357.2,357.0,358.95,351.15,352.9,353.4,354.18,25882,916691975000.0,,19946.0,0.7706999999999999
2002-12-26,HDFC,EQ,353.4,356.0,356.9,348.0,348.15,351.25,353.76,25521,902824800000.0,,17058.0,0.6684
2002-12-27,HDFC,EQ,351.25,348.1,363.0,341.05,362.9,360.1,357.36,62180,2222077870000.0,,40978.0,0.659
2002-12-30,HDFC,EQ,360.1,357.0,362.9,355.0,360.9,360.5,360.53,37030,1335043865000.0,,27537.0,0.7436
2002-12-31,HDFC,EQ,360.5,360.0,362.6,355.5,359.45,358.35,359.76,29457,1059749825000.0,,23620.0,0.8018000000000001
2003-01-01,HDFC,EQ,358.35,358.5,360.4,355.0,358.85,356.2,357.54,6361,227431750000.0,,3885.0,0.6108
2003-01-02,HDFC,EQ,356.2,359.9,360.75,358.0,360.5,360.05,359.99,21775,783887365000.0,,19771.0,0.908
2003-01-03,HDFC,EQ,360.05,356.6,360.5,352.1,353.0,353.6,356.74,7495,267377335000.0,,5494.0,0.733
2003-01-06,HDFC,EQ,353.6,354.25,362.4,354.25,360.05,360.25,360.07,21913,789019380000.0,,12828.0,0.5854
2003-01-07,HDFC,EQ,360.25,360.0,367.0,359.9,364.0,365.55,362.7,42866,1554750475000.0,,28674.0,0.6689
2003-01-08,HDFC,EQ,365.55,363.9,367.0,362.0,365.0,365.25,365.7,118334,4327505370000.0005,,110252.0,0.9317000000000001
2003-01-09,HDFC,EQ,365.25,365.0,368.0,362.15,368.0,367.8,366.89,69958,2566723385000.0,,62847.0,0.8984000000000001
2003-01-10,HDFC,EQ,367.8,371.0,375.0,325.0,363.25,363.8,360.78,73779,2661791295000.0,,60296.0,0.8173
2003-01-13,HDFC,EQ,363.8,363.55,369.8,363.0,368.95,367.65,367.26,18181,667709185000.0,,12489.0,0.6869
2003-01-14,HDFC,EQ,367.65,364.85,372.0,364.85,370.05,370.55,370.29,33340,1234532350000.0,,30784.0,0.9233
2003-01-15,HDFC,EQ,370.55,368.5,375.0,368.5,375.0,374.45,373.67,15993,597611890000.0,,11177.0,0.6989
2003-01-16,HDFC,EQ,374.45,374.0,374.0,370.0,370.15,372.25,371.59,11460,425838170000.0,,7584.0,0.6618
2003-01-17,HDFC,EQ,372.25,372.0,373.0,368.0,371.85,370.6,370.45,12171,450879559999.99994,,9274.0,0.762
2003-01-20,HDFC,EQ,370.6,370.0,375.0,366.0,374.0,372.45,367.07,284825,10455090320000.0,,274501.0,0.9638
2003-01-21,HDFC,EQ,372.45,377.0,379.5,370.0,372.0,371.7,375.97,41192,1548700285000.0,,17861.0,0.4336
2003-01-22,HDFC,EQ,371.7,372.0,379.5,370.0,379.5,375.25,372.56,79552,2963764710000.0,,70483.0,0.886
2003-01-23,HDFC,EQ,375.25,383.75,383.75,376.1,377.0,377.5,377.53,38010,1435007190000.0,,28195.0,0.7418000000000001
2003-01-24,HDFC,EQ,377.5,371.55,378.0,371.5,374.2,373.1,372.79,55134,2055364745000.0,,39826.0,0.7223
2003-01-27,HDFC,EQ,373.1,370.1,377.0,369.05,375.0,375.55,374.34,383143,14342425460000.0,,361481.0,0.9435
2003-01-28,HDFC,EQ,375.55,375.0,380.0,374.0,375.75,375.45,376.8,186792,7038317340000.001,,124538.0,0.6667000000000001
2003-01-29,HDFC,EQ,375.45,375.0,378.0,374.5,375.0,375.2,375.1,64358,2414095030000.0,,57330.0,0.8908
2003-01-30,HDFC,EQ,375.2,375.0,376.95,371.1,374.1,375.25,374.8,99976,3747126490000.0,,62983.0,0.63
2003-01-31,HDFC,EQ,375.25,376.9,377.7,372.1,375.0,375.1,375.23,399198,14978907405000.002,,379159.0,0.9498000000000001
2003-02-03,HDFC,EQ,375.1,372.1,375.5,371.4,374.05,374.1,373.41,79359,2963330755000.0,,71632.0,0.9026000000000001
2003-02-04,HDFC,EQ,374.1,374.1,378.0,365.15,369.95,369.6,370.92,329511,12222132165000.0,,309710.0,0.9399
2003-02-05,HDFC,EQ,369.6,352.0,376.0,352.0,375.0,374.75,373.66,138528,5176198885000.0,,112306.0,0.8107
2003-02-06,HDFC,EQ,374.75,374.85,375.0,371.5,374.9,374.45,373.2,89473,3339142375000.0,,59899.0,0.6695000000000001
2003-02-07,HDFC,EQ,374.45,372.55,378.0,371.25,377.0,376.15,375.02,57309,2149175370000.0,,42120.0,0.735
2003-02-10,HDFC,EQ,376.15,375.2,394.4,375.2,393.5,390.2,388.24,200201,7772514100000.0,,166551.0,0.8319
2003-02-11,HDFC,EQ,390.2,392.0,394.4,382.4,390.25,387.5,390.44,125146,4886173125000.0,,89068.0,0.7117
2003-02-12,HDFC,EQ,387.5,388.0,388.0,376.25,379.7,379.0,380.54,31381,1194176935000.0,,21294.0,0.6786
2003-02-14,HDFC,EQ,379.0,375.0,380.5,371.15,375.4,375.05,375.92,99704,3748074445000.0005,,81887.0,0.8212999999999999
2003-02-17,HDFC,EQ,375.05,382.5,382.5,374.0,375.35,376.8,375.53,67755,2544389090000.0,,49316.0,0.7279000000000001
2003-02-18,HDFC,EQ,376.8,375.75,378.35,373.2,375.45,375.1,374.82,60444,2265557405000.0,,36992.0,0.612
2003-02-19,HDFC,EQ,375.1,375.0,376.3,373.95,375.0,374.8,374.45,117279,4391510145000.0005,,104618.0,0.892
2003-02-20,HDFC,EQ,374.8,381.0,381.0,374.0,375.0,375.55,375.2,141261,5300085920000.0,,133979.0,0.9485
2003-02-21,HDFC,EQ,375.55,375.0,376.5,374.2,375.6,375.95,375.38,155288,5829277760000.0,,137478.0,0.8853
2003-02-24,HDFC,EQ,375.95,377.0,377.0,374.35,375.5,375.55,375.1,233500,8758686765000.001,,226098.0,0.9683
2003-02-25,HDFC,EQ,375.55,375.0,377.0,375.0,375.0,375.05,375.01,232410,8715628520000.0,,226273.0,0.9736
2003-02-26,HDFC,EQ,375.05,377.0,377.0,374.75,376.0,375.1,375.12,205513,7709280530000.0,,175778.0,0.8553000000000001
2003-02-27,HDFC,EQ,375.1,375.95,375.95,373.3,375.0,374.7,374.94,189508,7105420180000.0,,170534.0,0.8998999999999999
2003-02-28,HDFC,EQ,374.7,377.9,379.8,374.0,374.6,374.8,375.62,260859,9798464880000.0,,156011.0,0.5981000000000001
2003-03-03,HDFC,EQ,374.8,375.0,375.1,373.0,375.0,374.8,374.4,37183,1392122140000.0,,29915.0,0.8045
2003-03-04,HDFC,EQ,374.8,375.0,375.0,372.05,373.35,373.05,373.69,100260,3746614229999.9995,,79794.0,0.7959
2003-03-05,HDFC,EQ,373.05,366.5,375.0,366.5,370.0,370.15,371.11,127205,4720673850000.0,,103748.0,0.8156
2003-03-06,HDFC,EQ,370.15,373.0,373.0,366.5,368.5,368.15,367.96,104671,3851501754999.9995,,81988.0,0.7833
2003-03-07,HDFC,EQ,368.15,367.75,369.0,365.3,368.35,368.0,367.78,146173,5375940645000.0,,115318.0,0.7889
2003-03-10,HDFC,EQ,368.0,368.0,374.9,364.0,370.95,368.35,370.38,80250,2972263660000.0,,50188.0,0.6254
2003-03-11,HDFC,EQ,368.35,364.3,374.9,364.3,366.4,365.15,366.29,61769,2262525525000.0,,35955.0,0.5821000000000001
2003-03-12,HDFC,EQ,365.15,364.35,368.0,357.0,357.15,357.5,361.88,38282,1385335020000.0,,19877.0,0.5192
2003-03-13,HDFC,EQ,357.5,356.05,358.85,353.0,355.0,354.05,356.1,110977,3951851360000.0,,87460.0,0.7881
2003-03-17,HDFC,EQ,354.05,354.3,355.0,336.15,339.1,339.5,341.61,240441,8213680309999.999,,193318.0,0.804
2003-03-19,HDFC,EQ,339.5,356.0,362.0,336.0,357.0,351.85,342.01,262782,8987454045000.0,,214439.0,0.816
2003-03-20,HDFC,EQ,351.85,356.9,356.9,348.1,351.35,351.15,351.28,100298,3523224700000.0,,67454.0,0.6725
2003-03-21,HDFC,EQ,351.15,350.0,355.0,346.55,355.0,352.55,350.28,79648,2789893605000.0,,53917.0,0.6769
2003-03-22,HDFC,EQ,352.55,350.0,354.5,349.0,349.7,349.65,350.47,13399,469594055000.0,,8768.0,0.6544
2003-03-24,HDFC,EQ,349.65,351.5,353.9,348.0,352.75,352.65,350.15,40359,1413164260000.0,,31903.0,0.7905
2003-03-25,HDFC,EQ,352.65,352.55,357.9,340.0,347.55,348.15,349.35,46260,1616096235000.0,,37051.0,0.8009000000000001
2003-03-26,HDFC,EQ,348.15,343.1,348.0,340.1,341.5,341.35,343.76,103713,3565199250000.0,,87573.0,0.8444
2003-03-27,HDFC,EQ,341.35,341.0,345.0,338.0,340.0,340.0,342.65,206749,7084333405000.0,,138937.0,0.672
2003-03-28,HDFC,EQ,340.0,339.0,340.0,330.25,334.5,333.4,334.77,332616,11134972620000.0,,262031.0,0.7878000000000001
2003-03-31,HDFC,EQ,333.4,333.75,339.8,328.35,339.8,331.35,332.37,159380,5297239860000.0,,111595.0,0.7001999999999999
2003-04-01,HDFC,EQ,331.35,330.05,350.0,319.0,345.5,338.8,327.75,180227,5906856100000.0,,104456.0,0.5796
2003-04-02,HDFC,EQ,338.8,374.0,374.0,336.0,340.05,341.8,340.24,166992,5681659345000.0,,140186.0,0.8395
2003-04-03,HDFC,EQ,341.8,341.0,345.9,338.0,345.0,344.15,340.77,78723,2682654440000.0,,62503.0,0.794
2003-04-04,HDFC,EQ,344.15,340.1,347.0,335.2,341.0,340.35,337.98,182261,6160129435000.0,,130934.0,0.7184
2003-04-07,HDFC,EQ,340.35,345.0,349.0,336.05,338.5,338.85,339.97,57039,1939163680000.0,,40635.0,0.7123999999999999
2003-04-08,HDFC,EQ,338.85,338.6,342.0,338.0,341.0,340.4,339.47,77029,2614912295000.0,,50470.0,0.6552
2003-04-09,HDFC,EQ,340.4,340.0,342.75,339.3,340.05,341.25,340.09,126247,4293513240000.0,,119345.0,0.9453
2003-04-10,HDFC,EQ,341.25,340.0,344.75,339.0,340.0,340.2,340.23,224132,7625633050000.0,,175625.0,0.7836
2003-04-11,HDFC,EQ,340.2,347.8,347.8,335.1,343.0,342.45,340.36,119258,4059027490000.0,,94343.0,0.7911
2003-04-15,HDFC,EQ,342.45,347.75,347.75,333.25,335.0,340.1,337.75,54743,1848969764999.9998,,31418.0,0.5739
2003-04-16,HDFC,EQ,340.1,340.0,340.0,332.05,335.0,334.7,336.59,111870,3765412650000.0,,82811.0,0.7402
2003-04-17,HDFC,EQ,334.7,335.0,345.9,320.05,326.1,328.9,327.03,147607,4827219005000.0,,96943.0,0.6568
2003-04-21,HDFC,EQ,328.9,330.0,330.85,321.2,325.0,326.75,326.39,19425,634016215000.0,,11787.0,0.6068
2003-04-22,HDFC,EQ,326.75,326.1,335.0,321.0,330.0,329.05,326.85,345979,11308313520000.0,,274134.0,0.7923
2003-04-23,HDFC,EQ,329.05,333.9,337.85,319.0,325.3,325.75,328.03,454126,14896864605000.002,,376294.0,0.8286
2003-04-24,HDFC,EQ,325.75,322.3,327.9,310.15,313.8,313.85,316.44,181414,5740692430000.0,,96024.0,0.5293
2003-04-25,HDFC,EQ,313.85,314.1,314.7,293.2,293.2,299.2,302.35,416749,12600307890000.0,,323176.0,0.7755
2003-04-28,HDFC,EQ,299.2,298.0,318.5,293.75,312.05,314.5,309.74,272097,8427819600000.0,,183383.0,0.674
2003-04-29,HDFC,EQ,314.5,315.0,333.35,315.0,330.25,328.7,323.78,405364,13124725775000.0,,280944.0,0.6931
2003-04-30,HDFC,EQ,328.7,326.05,344.9,326.05,342.0,340.3,338.16,494621,16726123794999.998,,330262.0,0.6677
2003-05-02,HDFC,EQ,340.3,339.0,360.0,339.0,355.0,357.05,351.99,578120,20349058010000.0,,356959.0,0.6174000000000001
2003-05-05,HDFC,EQ,357.05,358.5,358.5,347.05,348.1,349.7,351.02,144405,5068862440000.0,,84359.0,0.5842
2003-05-06,HDFC,EQ,349.7,348.1,355.0,342.25,346.9,345.2,349.06,186981,6526794775000.0,,99978.0,0.5347
2003-05-07,HDFC,EQ,345.2,347.25,348.5,322.5,325.95,326.4,331.85,475745,15787646910000.0,,144071.0,0.3028
2003-05-08,HDFC,EQ,326.4,330.0,338.6,328.0,330.3,330.95,332.35,406664,13515556880000.002,,239702.0,0.5894
2003-05-09,HDFC,EQ,330.95,330.0,334.9,329.0,332.0,331.3,332.03,80181,2662257890000.0,,36919.0,0.4604
2003-05-12,HDFC,EQ,331.3,332.0,335.5,330.0,332.5,333.0,333.57,145201,4843497695000.0,,123070.0,0.8476
2003-05-13,HDFC,EQ,333.0,332.25,335.0,331.95,331.95,332.95,333.33,300818,10027127240000.0,,287296.0,0.9550000000000001
2003-05-14,HDFC,EQ,332.95,333.0,333.0,325.95,332.0,331.65,330.37,150389,4968367475000.0,,123592.0,0.8218000000000001
2003-05-15,HDFC,EQ,331.65,333.95,344.0,331.1,339.9,338.25,338.7,125176,4239688204999.9995,,73914.0,0.5905
2003-05-16,HDFC,EQ,338.25,340.0,343.0,333.5,341.1,338.2,336.89,221058,7447158150000.0,,187565.0,0.8484999999999999
2003-05-19,HDFC,EQ,338.2,337.05,344.7,330.0,344.5,341.4,339.61,246618,8375433505000.0,,207995.0,0.8434
2003-05-20,HDFC,EQ,341.4,343.75,344.5,340.0,342.5,342.25,342.1,137713,4711183005000.0,,112158.0,0.8144
2003-05-21,HDFC,EQ,342.25,340.0,346.0,340.0,345.0,343.55,342.64,125472,4299181060000.0,,93800.0,0.7476
