Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2006-04-21,HDFCBANK,EQ,850.0,837.5,865.0,837.5,849.8,848.65,852.68,1400446,119412605440000.02,,1276417.0,0.9114
2006-04-24,HDFCBANK,EQ,848.65,842.5,847.7,809.0,825.0,822.4,821.34,593436,48741381200000.0,,401879.0,0.6772
2006-04-25,HDFCBANK,EQ,822.4,823.1,835.0,820.0,830.0,824.65,827.52,889338,73594684100000.0,,684298.0,0.7694
2006-04-26,HDFCBANK,EQ,824.65,825.0,852.0,821.45,836.0,837.05,838.96,914988,76763632065000.0,,617239.0,0.6746
2006-04-27,HDFCBANK,EQ,837.05,837.0,854.0,806.25,810.0,824.2,834.51,942507,78653118450000.0,,671340.0,0.7123
2006-04-28,HDFCBANK,EQ,824.2,799.0,821.0,740.9,820.0,817.35,807.81,964505,77913426845000.0,,622409.0,0.6453
2006-04-29,HDFCBANK,EQ,817.35,843.0,843.0,815.25,825.5,825.8,824.01,66304,5463491450000.0,,28709.0,0.433
2006-05-02,HDFCBANK,EQ,825.8,839.0,871.0,831.0,850.0,851.3,852.74,852249,72674453800000.0,,673418.0,0.7902
2006-05-03,HDFCBANK,EQ,851.3,853.0,874.0,850.1,860.0,863.2,864.87,400833,34666662460000.004,,265481.0,0.6623
2006-05-04,HDFCBANK,EQ,863.2,850.0,894.9,846.05,880.0,883.75,877.25,476374,41789734220000.0,,274253.0,0.5757
2006-05-05,HDFCBANK,EQ,883.75,880.0,891.0,861.1,880.05,878.65,876.51,467602,40985847960000.0,,317819.0,0.6797
2006-05-08,HDFCBANK,EQ,878.65,888.0,895.0,865.0,890.0,876.1,870.06,1608836,139977947659999.98,,1537708.0,0.9558
2006-05-09,HDFCBANK,EQ,876.1,881.05,893.9,848.0,854.05,852.65,862.53,734742,63373651275000.0,,574333.0,0.7817000000000001
2006-05-10,HDFCBANK,EQ,852.65,855.0,879.8,853.45,865.0,871.05,865.69,930034,80512366990000.0,,723596.0,0.778
2006-05-11,HDFCBANK,EQ,871.05,869.0,878.8,835.0,870.0,870.5,870.32,336036,29245760825000.0,,221970.0,0.6606000000000001
2006-05-12,HDFCBANK,EQ,870.5,860.0,878.9,851.3,874.5,875.3,866.89,217146,18824241495000.0,,116357.0,0.5357999999999999
2006-05-15,HDFCBANK,EQ,875.3,867.0,875.0,831.05,834.8,843.55,851.45,381716,32501215664999.996,,239154.0,0.6265
2006-05-16,HDFCBANK,EQ,843.55,840.0,850.0,821.0,849.8,847.7,836.85,381010,31884954350000.0,,252957.0,0.6639
2006-05-17,HDFCBANK,EQ,847.7,865.0,865.0,827.0,855.0,844.3,837.29,348761,29201258920000.0,,201201.0,0.5769
2006-05-18,HDFCBANK,EQ,844.3,837.0,844.0,804.0,811.2,819.65,821.07,534499,43886348265000.0,,353554.0,0.6615000000000001
2006-05-19,HDFCBANK,EQ,819.65,834.0,835.0,765.2,817.1,809.65,799.28,459709,36743572430000.0,,236673.0,0.5147999999999999
2006-05-22,HDFCBANK,EQ,809.65,810.0,834.0,710.0,792.0,786.95,776.93,382825,29742736045000.0,,210875.0,0.5508
2006-05-23,HDFCBANK,EQ,786.95,795.0,800.0,743.0,790.05,781.2,764.12,532684,40703597920000.0,,275249.0,0.5167
2006-05-24,HDFCBANK,EQ,781.2,791.0,799.0,747.0,760.05,768.6,759.09,1213298,92100543815000.0,,820335.0,0.6761
2006-05-25,HDFCBANK,EQ,768.6,751.05,790.0,728.2,762.8,758.15,747.16,872796,65211762070000.01,,422307.0,0.4839
2006-05-26,HDFCBANK,EQ,758.15,760.0,789.0,750.0,777.0,773.95,772.34,301993,23324012340000.0,,141475.0,0.4685
2006-05-29,HDFCBANK,EQ,773.95,780.0,788.0,758.05,758.15,764.3,773.79,241634,18697463785000.0,,140386.0,0.5810000000000001
2006-05-30,HDFCBANK,EQ,764.3,768.2,768.2,726.1,750.0,750.1,752.13,278936,20979680845000.0,,168540.0,0.6042000000000001
2006-05-31,HDFCBANK,EQ,750.1,732.25,775.0,715.25,770.0,745.2,729.67,622865,45448525805000.0,,446444.0,0.7168000000000001
2006-06-01,HDFCBANK,EQ,745.2,760.0,772.5,733.0,740.0,738.65,743.27,529496,39355727555000.0,,354603.0,0.6697
2006-06-02,HDFCBANK,EQ,738.65,740.0,775.0,734.0,764.0,765.05,758.34,440687,33418926639999.996,,249339.0,0.5658
2006-06-05,HDFCBANK,EQ,765.05,763.0,774.0,730.1,745.05,739.4,749.41,336165,25192584910000.0,,226366.0,0.6734
2006-06-06,HDFCBANK,EQ,739.4,735.0,735.0,715.25,726.0,722.6,725.82,188536,13684323935000.0,,79593.0,0.4222
2006-06-07,HDFCBANK,EQ,722.6,721.7,729.7,710.0,718.85,720.75,717.83,231780,16637751365000.0,,109557.0,0.47270000000000006
2006-06-08,HDFCBANK,EQ,720.75,711.0,725.0,640.0,715.0,692.65,683.28,725318,49559319965000.0,,416309.0,0.574
2006-06-09,HDFCBANK,EQ,692.65,687.0,720.0,661.25,719.6,712.7,700.39,372056,26058298405000.0,,205981.0,0.5536
2006-06-12,HDFCBANK,EQ,712.7,717.9,727.85,665.15,695.0,692.25,703.01,357490,25131878420000.0,,189622.0,0.5304
2006-06-13,HDFCBANK,EQ,692.25,671.0,677.85,640.0,640.0,651.65,651.82,389665,25399163490000.0,,244108.0,0.6265
2006-06-14,HDFCBANK,EQ,651.65,648.0,672.8,615.2,644.0,638.95,645.07,977627,63064241760000.0,,596954.0,0.6106
2006-06-15,HDFCBANK,EQ,638.95,644.0,724.8,644.0,696.0,697.7,693.71,777248,53918289990000.0,,528356.0,0.6798000000000001
2006-06-16,HDFCBANK,EQ,697.7,710.0,766.5,710.0,738.4,734.5,746.21,1229253,91727959665000.0,,902685.0,0.7343000000000001
2006-06-19,HDFCBANK,EQ,734.5,704.5,740.1,704.5,738.5,736.3,727.11,188481,13704607625000.0,,75130.0,0.3986
2006-06-20,HDFCBANK,EQ,736.3,720.0,727.0,700.25,708.0,708.95,711.11,268131,19067036975000.0,,130343.0,0.48610000000000003
2006-06-21,HDFCBANK,EQ,708.95,715.0,717.1,702.0,710.6,709.05,711.37,222526,15829935844999.998,,107304.0,0.4822
2006-06-22,HDFCBANK,EQ,709.05,744.8,760.0,725.0,725.05,730.95,733.27,194327,14249418305000.002,,100613.0,0.5178
2006-06-23,HDFCBANK,EQ,730.95,704.8,750.5,702.6,747.2,749.4,740.15,275736,20408472675000.0,,149713.0,0.543
2006-06-25,HDFCBANK,EQ,749.4,762.0,762.0,734.5,742.95,741.45,743.51,9325,693322660000.0,,5871.0,0.6296
2006-06-26,HDFCBANK,EQ,741.45,725.25,772.0,725.25,751.0,761.6,762.32,767056,58474492779999.99,,518364.0,0.6758
2006-06-27,HDFCBANK,EQ,761.6,750.0,759.9,731.0,738.0,741.05,741.71,376170,27900924495000.0,,249264.0,0.6626000000000001
2006-06-28,HDFCBANK,EQ,741.05,775.0,775.0,722.05,725.55,726.65,731.35,527592,38585267850000.0,,322248.0,0.6108
2006-06-29,HDFCBANK,EQ,726.65,740.0,761.0,731.15,753.0,749.35,749.44,1077001,80714391340000.0,,680247.0,0.6315999999999999
2006-06-30,HDFCBANK,EQ,749.35,755.1,814.8,755.1,792.0,795.95,780.87,601990,47007661035000.0,,414865.0,0.6892
2006-07-03,HDFCBANK,EQ,795.95,800.0,800.0,771.0,783.95,778.5,779.95,502022,39155399895000.0,,281321.0,0.5604
2006-07-04,HDFCBANK,EQ,778.5,780.0,789.95,780.0,787.5,787.25,785.72,208645,16393576025000.0,,124819.0,0.5982000000000001
2006-07-05,HDFCBANK,EQ,787.25,780.0,816.0,778.05,810.0,807.4,803.95,641005,51533430425000.0,,384093.0,0.5992000000000001
2006-07-06,HDFCBANK,EQ,807.4,800.5,804.95,787.0,804.95,800.0,796.9,385242,30699968405000.0,,263713.0,0.6845
2006-07-07,HDFCBANK,EQ,800.0,802.0,809.95,751.0,782.9,779.3,789.15,189555,14958809269999.998,,106179.0,0.5601
2006-07-10,HDFCBANK,EQ,779.3,771.1,780.0,763.0,775.0,778.6,775.49,139779,10839707565000.0,,56486.0,0.40409999999999996
2006-07-11,HDFCBANK,EQ,778.6,775.05,775.05,755.05,764.0,761.55,763.97,113684,8685101300000.0,,38728.0,0.3407
2006-07-12,HDFCBANK,EQ,761.55,680.0,772.0,680.0,759.0,761.2,753.29,308310,23224761285000.0,,171021.0,0.5547
2006-07-13,HDFCBANK,EQ,761.2,756.0,765.0,742.65,746.0,746.35,752.4,209205,15740621225000.0,,119765.0,0.5725
2006-07-14,HDFCBANK,EQ,746.35,746.0,746.0,715.6,731.0,729.3,729.72,472450,34475561375000.0,,132276.0,0.28
2006-07-17,HDFCBANK,EQ,729.3,730.0,730.0,702.25,707.0,707.45,713.34,539177,38461601470000.0,,419336.0,0.7777
2006-07-18,HDFCBANK,EQ,707.45,705.0,714.0,701.0,711.0,710.25,708.88,407670,28899007214999.996,,266160.0,0.6529
2006-07-19,HDFCBANK,EQ,710.25,712.0,719.0,692.1,700.0,697.2,702.61,260238,18284496400000.0,,141777.0,0.5448
2006-07-20,HDFCBANK,EQ,697.2,711.0,740.0,711.0,730.3,726.45,732.31,445858,32650646639999.996,,276602.0,0.6204
2006-07-21,HDFCBANK,EQ,726.45,715.0,727.0,705.0,711.0,709.85,711.84,303771,21623499445000.0,,202394.0,0.6663
2006-07-24,HDFCBANK,EQ,709.85,705.0,737.35,692.3,730.05,729.5,726.56,283230,20578415325000.0,,101129.0,0.35710000000000003
2006-07-25,HDFCBANK,EQ,729.5,740.0,769.9,740.0,763.9,766.0,758.95,482862,36646580630000.0,,252149.0,0.5222
2006-07-26,HDFCBANK,EQ,766.0,755.1,784.0,751.1,782.0,781.1,772.04,354458,27365545180000.0,,170918.0,0.4822
2006-07-27,HDFCBANK,EQ,781.1,785.0,795.0,770.25,790.0,788.15,784.93,897812,70471936630000.0,,642894.0,0.7161
2006-07-28,HDFCBANK,EQ,788.15,779.0,801.3,775.0,799.0,795.5,791.89,649851,51460774570000.0,,401910.0,0.6185
2006-07-31,HDFCBANK,EQ,795.5,795.0,805.0,790.9,795.0,795.0,796.75,357476,28482046385000.004,,231920.0,0.6487999999999999
2006-08-01,HDFCBANK,EQ,795.0,796.0,796.0,775.1,781.0,781.15,780.68,236354,18451616045000.0,,145669.0,0.6163000000000001
2006-08-02,HDFCBANK,EQ,781.15,777.05,787.0,764.05,782.0,779.75,775.02,634789,49197525615000.0,,406651.0,0.6406000000000001
2006-08-03,HDFCBANK,EQ,779.75,780.1,805.0,780.1,795.7,797.85,798.21,366237,29233306214999.996,,202799.0,0.5537
2006-08-04,HDFCBANK,EQ,797.85,798.0,802.9,787.0,798.0,800.4,797.78,235243,18767280685000.0,,120873.0,0.5138
2006-08-07,HDFCBANK,EQ,800.4,791.25,805.0,791.25,803.0,803.5,801.36,722255,57878590965000.0,,472851.0,0.6547
2006-08-08,HDFCBANK,EQ,803.5,809.0,815.9,804.0,814.8,813.55,811.58,171927,13953171330000.002,,67231.0,0.391
2006-08-09,HDFCBANK,EQ,813.55,819.0,819.0,803.1,809.75,808.85,809.84,326092,26408274350000.0,,160283.0,0.4915
2006-08-10,HDFCBANK,EQ,808.85,817.7,817.7,798.1,803.0,805.45,805.46,205098,16519894675000.0,,105656.0,0.5151
2006-08-11,HDFCBANK,EQ,805.45,810.25,816.0,803.15,810.25,810.65,810.23,134970,10935641660000.0,,67805.0,0.5024000000000001
2006-08-14,HDFCBANK,EQ,810.65,808.1,814.0,801.35,808.0,807.45,807.55,87753,7086450670000.0,,44284.0,0.5046
2006-08-16,HDFCBANK,EQ,807.45,828.0,869.4,818.15,847.5,846.15,841.64,653555,55006127735000.0,,442369.0,0.6769
2006-08-17,HDFCBANK,EQ,846.15,849.9,854.95,835.0,851.0,848.65,846.13,493343,41743095135000.0,,339953.0,0.6890999999999999
2006-08-18,HDFCBANK,EQ,848.65,842.0,848.7,831.15,843.5,841.1,837.12,204528,17121476135000.0,,101702.0,0.49729999999999996
2006-08-21,HDFCBANK,EQ,841.1,819.2,841.0,819.2,836.05,837.55,835.29,183563,15332885785000.0,,101662.0,0.5538000000000001
2006-08-22,HDFCBANK,EQ,837.55,842.95,870.0,830.15,867.1,858.7,849.14,401960,34132056695000.0,,260309.0,0.6476000000000001
2006-08-23,HDFCBANK,EQ,858.7,860.0,870.0,844.2,855.0,852.95,850.76,189598,16130333955000.002,,102763.0,0.542
2006-08-24,HDFCBANK,EQ,852.95,845.0,857.7,835.0,853.0,853.35,845.78,222640,18830341890000.0,,109753.0,0.493
2006-08-25,HDFCBANK,EQ,853.35,855.5,855.5,841.5,850.1,850.0,847.6,269866,22873849810000.0,,178234.0,0.6605
2006-08-28,HDFCBANK,EQ,850.0,849.9,850.0,840.0,841.5,845.45,844.46,169031,14273996005000.002,,116430.0,0.6888
2006-08-29,HDFCBANK,EQ,845.45,847.9,860.05,841.05,841.05,845.45,852.39,219077,18673981095000.0,,94794.0,0.43270000000000003
2006-08-30,HDFCBANK,EQ,845.45,840.0,856.5,836.15,836.15,840.0,841.57,198117,16672840855000.002,,131642.0,0.6645000000000001
2006-08-31,HDFCBANK,EQ,840.0,842.0,859.0,838.05,856.0,852.05,848.58,518637,44010330410000.0,,361985.0,0.698
2006-09-01,HDFCBANK,EQ,852.05,852.5,880.0,852.0,877.55,876.25,866.58,373256,32345467680000.0,,203814.0,0.546
2006-09-04,HDFCBANK,EQ,876.25,877.5,886.8,876.25,880.0,880.3,881.51,134639,11868595395000.0,,60318.0,0.44799999999999995
2006-09-05,HDFCBANK,EQ,880.3,870.0,881.0,870.0,873.0,874.7,876.25,116381,10197872450000.0,,75452.0,0.6483
2006-09-06,HDFCBANK,EQ,874.7,880.0,883.9,860.3,861.0,864.0,869.26,291632,25350532070000.0,,199935.0,0.6856
2006-09-07,HDFCBANK,EQ,864.0,856.6,858.0,842.2,850.0,848.75,850.37,576691,49040056920000.0,,386327.0,0.6698999999999999
2006-09-08,HDFCBANK,EQ,848.75,852.0,852.5,841.55,850.0,849.2,848.12,354701,30082728439999.996,,234073.0,0.6598999999999999
2006-09-11,HDFCBANK,EQ,849.2,854.0,855.0,816.0,816.0,822.8,826.42,806202,66626189170000.01,,545107.0,0.6761
2006-09-12,HDFCBANK,EQ,822.8,834.8,849.85,815.15,839.15,840.55,834.13,653147,54480863700000.0,,434275.0,0.6648999999999999
2006-09-13,HDFCBANK,EQ,840.55,851.0,889.0,847.2,869.2,873.8,871.0,520825,45364076120000.0,,289480.0,0.5558
2006-09-14,HDFCBANK,EQ,873.8,875.0,878.0,861.1,862.9,865.5,867.37,207656,18011407105000.0,,87860.0,0.42310000000000003
2006-09-15,HDFCBANK,EQ,865.5,873.0,887.0,868.25,878.2,877.9,877.49,322603,28307986414999.996,,154631.0,0.4793
2006-09-18,HDFCBANK,EQ,877.9,871.4,886.95,871.25,882.05,883.05,881.3,154441,13610962200000.0,,67920.0,0.43979999999999997
2006-09-19,HDFCBANK,EQ,883.05,880.0,887.0,875.25,875.25,881.05,880.05,282832,24890739980000.0,,161573.0,0.5713
2006-09-20,HDFCBANK,EQ,881.05,875.0,880.65,853.1,873.65,875.7,873.81,244605,21373876180000.0,,130002.0,0.5315
2006-09-21,HDFCBANK,EQ,875.7,883.95,884.7,873.0,884.1,883.45,879.25,228399,20082012035000.0,,152890.0,0.6694
2006-09-22,HDFCBANK,EQ,883.45,880.1,894.0,863.0,873.55,875.85,878.59,250053,21969490565000.0,,108030.0,0.43200000000000005
2006-09-25,HDFCBANK,EQ,875.85,860.0,885.9,856.25,881.0,878.3,877.8,268824,23597345165000.0,,144966.0,0.5393
2006-09-26,HDFCBANK,EQ,878.3,880.0,892.95,871.2,888.6,888.65,885.71,354983,31441217510000.004,,198321.0,0.5587
2006-09-27,HDFCBANK,EQ,888.65,895.0,905.0,892.05,899.45,899.25,900.52,440267,39646740250000.0,,268725.0,0.6104
2006-09-28,HDFCBANK,EQ,899.25,903.95,954.7,901.05,943.1,929.1,917.69,869511,79794522740000.0,,585514.0,0.6734
2006-09-29,HDFCBANK,EQ,929.1,935.0,941.0,915.0,925.5,925.35,924.46,264527,24454359970000.0,,141550.0,0.5351
2006-10-03,HDFCBANK,EQ,925.35,930.0,930.0,916.5,917.0,919.75,922.14,222408,20509208380000.0,,142463.0,0.6405
2006-10-04,HDFCBANK,EQ,919.75,917.0,919.9,886.3,888.9,890.15,900.7,429062,38645824210000.0,,294168.0,0.6856
2006-10-05,HDFCBANK,EQ,890.15,900.3,936.0,898.0,928.0,931.0,928.94,428296,39786334765000.0,,209913.0,0.4901
2006-10-06,HDFCBANK,EQ,931.0,939.0,945.0,931.15,935.0,933.75,937.47,219746,20600543775000.0,,90628.0,0.41240000000000004
2006-10-09,HDFCBANK,EQ,933.75,925.0,934.95,925.0,933.95,929.9,928.65,153598,14263901010000.0,,77858.0,0.5069
2006-10-10,HDFCBANK,EQ,929.9,930.0,945.0,930.0,944.0,938.0,938.88,144851,13599758290000.0,,78631.0,0.5428000000000001
2006-10-11,HDFCBANK,EQ,938.0,944.7,972.0,942.05,965.0,965.85,956.26,342744,32775377930000.0,,178360.0,0.5204
2006-10-12,HDFCBANK,EQ,965.85,967.25,967.25,948.0,960.95,959.15,957.98,475613,45562577530000.0,,311300.0,0.6545000000000001
2006-10-13,HDFCBANK,EQ,959.15,977.7,999.95,977.0,989.8,987.75,990.19,345017,34163258100000.0,,181421.0,0.5258
2006-10-16,HDFCBANK,EQ,987.75,999.0,1064.95,992.0,1043.9,1048.8,1042.14,985505,102703339790000.0,,510304.0,0.5178
2006-10-17,HDFCBANK,EQ,1048.8,1049.0,1062.0,995.6,1010.0,1007.8,1031.09,1530097,157766491810000.0,,765867.0,0.5005
2006-10-18,HDFCBANK,EQ,1007.8,1029.0,1029.0,975.55,980.0,979.85,982.57,1380575,135651782259999.98,,921380.0,0.6674
2006-10-19,HDFCBANK,EQ,979.85,984.0,998.0,955.0,969.9,963.5,973.17,574036,55863305295000.01,,360826.0,0.6286
2006-10-20,HDFCBANK,EQ,963.5,976.0,978.8,953.25,964.0,960.15,964.63,497730,48012614790000.0,,260694.0,0.5238
2006-10-21,HDFCBANK,EQ,960.15,975.0,975.0,956.0,958.5,960.95,961.57,31295,3009247000000.0,,9922.0,0.317
2006-10-23,HDFCBANK,EQ,960.95,960.25,972.8,955.25,969.1,969.5,966.65,174371,16855497350000.0,,84958.0,0.4872
2006-10-26,HDFCBANK,EQ,969.5,965.0,1005.0,965.0,998.0,999.8,992.71,1105749,109769331455000.0,,742104.0,0.6711
2006-10-27,HDFCBANK,EQ,999.8,1005.0,1013.0,992.2,995.0,999.3,1002.63,453083,45427500635000.0,,298575.0,0.659
2006-10-30,HDFCBANK,EQ,999.3,990.3,1037.0,979.3,1037.0,1029.35,1012.02,494409,50035323245000.0,,265740.0,0.5375
2006-10-31,HDFCBANK,EQ,1029.35,1037.9,1037.9,1001.0,1002.7,1004.6,1012.3,433773,43910907165000.0,,216267.0,0.4986
2006-11-01,HDFCBANK,EQ,1004.6,1014.4,1018.0,994.2,997.85,998.95,1004.34,204763,20565102025000.0,,102388.0,0.5
2006-11-02,HDFCBANK,EQ,998.95,996.0,1017.9,986.0,1011.5,1010.55,1008.69,282094,28454552545000.0,,152374.0,0.5402
2006-11-03,HDFCBANK,EQ,1010.55,1006.75,1012.0,996.0,1002.15,1001.55,1002.82,216088,21669685670000.0,,101923.0,0.4717
2006-11-06,HDFCBANK,EQ,1001.55,1010.0,1010.7,995.3,998.1,998.9,1000.5,111156,11121105890000.0,,48888.0,0.43979999999999997
2006-11-07,HDFCBANK,EQ,998.9,1005.0,1019.7,992.0,995.0,994.85,1002.21,276727,27733881920000.0,,144783.0,0.5232
2006-11-08,HDFCBANK,EQ,994.85,999.45,1011.8,985.15,1000.05,1002.6,997.72,472178,47110051560000.0,,283777.0,0.601
2006-11-09,HDFCBANK,EQ,1002.6,1006.0,1022.8,1005.0,1019.4,1017.8,1012.84,334922,33922075605000.0,,217367.0,0.649
2006-11-10,HDFCBANK,EQ,1017.8,1027.4,1050.0,1020.0,1042.0,1044.5,1040.67,630788,65643948435000.0,,341132.0,0.5408
2006-11-13,HDFCBANK,EQ,1044.5,1049.85,1065.0,1045.5,1056.55,1055.8,1055.67,402913,42534250730000.0,,210759.0,0.5231
2006-11-14,HDFCBANK,EQ,1055.8,1059.7,1074.75,1040.25,1063.0,1065.65,1060.0,567768,60183674525000.0,,299897.0,0.5282
2006-11-15,HDFCBANK,EQ,1065.65,1070.0,1080.0,1066.0,1073.1,1076.45,1074.66,836654,89911858315000.0,,546826.0,0.6536
2006-11-16,HDFCBANK,EQ,1076.45,1089.0,1150.0,1079.9,1149.7,1144.35,1126.03,1789927,201551720175000.0,,1009663.0,0.5640999999999999
2006-11-17,HDFCBANK,EQ,1144.35,1147.0,1148.7,1118.05,1124.0,1126.55,1132.02,867712,98227080645000.0,,434878.0,0.5012
2006-11-20,HDFCBANK,EQ,1126.55,1116.0,1119.8,1068.0,1086.0,1086.5,1092.18,737328,80529768790000.0,,453198.0,0.6146
2006-11-21,HDFCBANK,EQ,1086.5,1088.7,1113.0,1070.0,1094.7,1092.4,1090.45,623072,67942839004999.99,,332180.0,0.5331
2006-11-22,HDFCBANK,EQ,1092.4,1104.0,1104.55,1065.05,1076.1,1077.5,1090.54,877330,95676752345000.0,,450918.0,0.514
2006-11-23,HDFCBANK,EQ,1077.5,1098.0,1122.6,1080.0,1117.0,1113.05,1098.9,350569,38523991400000.0,,185753.0,0.5299
2006-11-24,HDFCBANK,EQ,1113.05,1115.0,1126.9,1098.0,1109.0,1106.0,1112.49,444752,49478425510000.0,,177578.0,0.3993
2006-11-27,HDFCBANK,EQ,1106.0,1086.25,1118.6,1060.25,1109.05,1110.95,1111.71,115843,12878377345000.0,,29425.0,0.254
2006-11-28,HDFCBANK,EQ,1110.95,1105.0,1109.0,1081.75,1083.0,1087.2,1096.72,232284,25474982250000.0,,125738.0,0.5413
2006-11-29,HDFCBANK,EQ,1087.2,1081.0,1104.7,1080.0,1090.0,1087.35,1093.98,387289,42368608925000.0,,296518.0,0.7656000000000001
2006-11-30,HDFCBANK,EQ,1087.35,1094.1,1126.4,1094.1,1123.9,1121.8,1119.53,917802,102750652375000.0,,598732.0,0.6524
2006-12-01,HDFCBANK,EQ,1121.8,1125.0,1134.8,1115.3,1118.7,1123.7,1129.16,457185,51623536995000.0,,254244.0,0.5561
2006-12-04,HDFCBANK,EQ,1123.7,1123.0,1134.0,1098.1,1100.65,1100.35,1104.43,319799,35319452430000.0,,201333.0,0.6296
2006-12-05,HDFCBANK,EQ,1100.35,1105.95,1120.0,1080.05,1086.0,1085.7,1098.51,273465,30040340060000.004,,103009.0,0.37670000000000003
2006-12-06,HDFCBANK,EQ,1085.7,1104.7,1108.0,1082.0,1092.0,1087.25,1093.94,252556,27628008364999.996,,115398.0,0.4569
2006-12-07,HDFCBANK,EQ,1087.25,1097.7,1114.9,1088.0,1103.0,1106.15,1102.21,306318,33762779925000.0,,152514.0,0.4979
2006-12-08,HDFCBANK,EQ,1106.15,1103.5,1106.0,1084.0,1085.0,1085.85,1094.94,185050,20261802695000.0,,95821.0,0.5178
2006-12-11,HDFCBANK,EQ,1085.85,1089.5,1089.5,991.25,1029.5,1032.7,1026.87,666767,68468050154999.99,,353380.0,0.53
2006-12-12,HDFCBANK,EQ,1032.7,1025.0,1067.0,1001.0,1039.7,1028.15,1036.92,632358,65570669800000.0,,239531.0,0.3788
2006-12-13,HDFCBANK,EQ,1028.15,1034.9,1070.0,1010.3,1050.0,1039.1,1042.59,435430,45397624395000.0,,209272.0,0.4806
2006-12-14,HDFCBANK,EQ,1039.1,1050.0,1057.9,1030.25,1047.0,1045.75,1044.03,459879,48012596890000.0,,221610.0,0.4819
2006-12-15,HDFCBANK,EQ,1045.75,1061.0,1074.9,1050.05,1050.05,1056.4,1060.85,307780,32650930630000.0,,143808.0,0.4672
2006-12-18,HDFCBANK,EQ,1056.4,1059.9,1075.7,1032.0,1070.15,1066.7,1051.18,328311,34511272185000.004,,153456.0,0.46740000000000004
2006-12-19,HDFCBANK,EQ,1066.7,1073.0,1073.0,1027.35,1030.0,1038.75,1043.42,518497,54101145860000.0,,351377.0,0.6777
2006-12-20,HDFCBANK,EQ,1038.75,1039.7,1048.0,1005.0,1020.0,1020.7,1020.8,699132,71367377495000.0,,383242.0,0.5482
2006-12-21,HDFCBANK,EQ,1020.7,1019.9,1028.7,1000.0,1010.0,1009.3,1012.25,421768,42693498445000.0,,212981.0,0.505
2006-12-22,HDFCBANK,EQ,1009.3,1019.0,1019.0,1001.0,1006.0,1005.8,1006.23,368641,37093721315000.0,,216266.0,0.5867
2006-12-26,HDFCBANK,EQ,1005.8,1014.9,1034.8,1004.0,1033.95,1030.85,1023.11,189878,19426686160000.0,,82044.0,0.43210000000000004
2006-12-27,HDFCBANK,EQ,1030.85,1035.0,1063.2,1035.0,1062.0,1059.7,1054.71,226047,23841442705000.0,,107166.0,0.47409999999999997
2006-12-28,HDFCBANK,EQ,1059.7,1065.0,1088.0,1057.1,1082.0,1080.05,1074.95,452115,48600204455000.0,,278512.0,0.616
2006-12-29,HDFCBANK,EQ,1080.05,1086.0,1098.7,1063.0,1066.9,1067.95,1085.66,310989,33762828355000.0,,160827.0,0.5171
2007-01-02,HDFCBANK,EQ,1067.95,1079.8,1079.8,1065.05,1066.8,1070.0,1075.58,201677,21692056000000.0,,161903.0,0.8028000000000001
2007-01-03,HDFCBANK,EQ,1070.0,1068.0,1070.0,1053.05,1061.9,1065.3,1062.99,151605,16115423600000.0,,77225.0,0.5094
2007-01-04,HDFCBANK,EQ,1065.3,1056.0,1065.0,1035.0,1046.0,1050.05,1046.79,343342,35940542030000.0,,203489.0,0.5927
2007-01-05,HDFCBANK,EQ,1050.05,1054.7,1073.85,1034.15,1055.35,1056.9,1056.32,595467,62900304475000.0,,420317.0,0.7059000000000001
2007-01-08,HDFCBANK,EQ,1056.9,1054.0,1054.0,1016.55,1025.4,1024.95,1032.82,310703,32090099400000.0,,179587.0,0.578
2007-01-09,HDFCBANK,EQ,1024.95,1032.0,1034.95,1004.1,1011.1,1013.9,1015.68,523160,53136417795000.0,,277515.0,0.5305
2007-01-10,HDFCBANK,EQ,1013.9,1018.45,1018.5,995.0,996.5,998.65,1003.47,356775,35801343185000.0,,195549.0,0.5481
2007-01-11,HDFCBANK,EQ,998.65,1008.5,1017.8,981.1,1008.0,996.15,999.93,1005767,100569527535000.0,,517176.0,0.5142
2007-01-12,HDFCBANK,EQ,996.15,1018.3,1069.8,1016.0,1068.0,1061.6,1040.98,683257,71125574800000.0,,407518.0,0.5964
2007-01-15,HDFCBANK,EQ,1061.6,1079.95,1103.0,1075.0,1091.2,1094.0,1091.99,485295,52993737335000.0,,298744.0,0.6156
2007-01-16,HDFCBANK,EQ,1094.0,1104.0,1104.7,1080.2,1092.55,1096.1,1092.65,642347,70185974429999.99,,438728.0,0.6829999999999999
2007-01-17,HDFCBANK,EQ,1096.1,1099.0,1100.0,1049.0,1059.0,1061.15,1062.54,869315,92367877000000.0,,572759.0,0.6589
2007-01-18,HDFCBANK,EQ,1061.15,1065.0,1074.0,1051.3,1058.45,1061.05,1065.36,659633,70274872854999.99,,374757.0,0.5681
2007-01-19,HDFCBANK,EQ,1061.05,1052.0,1077.8,1052.0,1068.0,1068.4,1069.12,450050,48115887020000.0,,273403.0,0.6075
2007-01-22,HDFCBANK,EQ,1068.4,1070.0,1073.0,1045.55,1058.0,1056.3,1054.13,344302,36294043650000.0,,226901.0,0.659
